position.x,position.ztime
3.187155,2.885834,123.6416
3.196625,2.87719,123.7811
3.204719,2.867073,123.9082
3.219956,2.85724,124.0162
3.242198,2.841024,124.1492
3.264456,2.834902,124.3184
3.27883,2.840403,124.4238
3.28,2.844865,124.5782
3.287856,2.853625,124.6825
3.287073,2.856169,124.8032
3.286493,2.858677,124.975
3.28443,2.860985,125.2344
3.283689,2.861051,125.3995
3.283528,2.86173,125.5325
3.285107,2.864403,125.6451
3.286155,2.867816,125.7508
3.288118,2.866201,125.8581
3.28726,2.864218,125.965
3.286566,2.866527,126.0891
3.287125,2.865557,126.1998
3.284966,2.866845,126.3004
3.282262,2.872001,126.408
3.28103,2.870323,126.5118
3.280824,2.870461,126.6247
3.28037,2.869725,126.753
3.278984,2.870517,126.86
3.278236,2.869958,126.9672
3.283384,2.873731,127.087
3.28024,2.872442,127.2
3.281146,2.871485,127.3421
3.282081,2.870141,127.4457
3.281569,2.868974,127.5594
3.281603,2.871905,127.6639
3.28213,2.875019,127.7682
3.28358,2.872642,127.8945
3.284614,2.873357,128.0097
3.284218,2.873483,128.14
3.28444,2.873782,128.2428
3.284811,2.873397,128.3432
3.284928,2.871789,128.4629
3.286286,2.872257,128.5924
3.286178,2.869832,128.7146
3.286994,2.868448,128.8223
3.287144,2.869188,128.9583
3.284649,2.864867,129.0597
3.286141,2.862702,129.1643
3.287308,2.861231,129.2656
3.287282,2.863131,129.3782
3.288694,2.864687,129.4805
3.289512,2.863712,129.6066
3.288896,2.862096,129.7287
3.288817,2.859071,129.8508
3.285888,2.857386,129.9753
3.286929,2.857246,130.0772
3.287544,2.859171,130.2015
3.288671,2.856356,130.3385
3.292797,2.858493,130.4709
3.29091,2.857507,130.5774
3.291872,2.858661,130.6806
3.290446,2.857531,130.8237
3.289706,2.858935,130.9327
3.289933,2.858444,131.051
3.286646,2.857809,131.1521
3.286531,2.857487,131.2927
3.289246,2.859253,131.396
3.291445,2.859635,131.5094
3.297445,2.862188,131.6339
3.297426,2.862687,131.7464
3.299441,2.864113,131.8495
3.299839,2.863023,131.9532
3.296721,2.862077,132.0801
3.296303,2.862072,132.19
3.294892,2.861597,132.322
3.295588,2.859796,132.4276
3.295439,2.858979,132.5325
3.296005,2.858358,132.6446
3.298069,2.859209,132.7479
3.295223,2.855914,132.8723
3.29195,2.856384,132.9783
3.285167,2.853446,133.1173
3.282038,2.852923,133.22
3.281287,2.855143,133.3268
3.288404,2.855117,133.4487
3.296723,2.856387,133.5522
3.309141,2.859039,133.6657
3.328703,2.862878,133.7683
3.34432,2.868167,133.8688
3.36388,2.879052,133.9708
3.381716,2.889985,134.1026
3.38865,2.892751,134.211
3.398957,2.897745,134.3136
3.404748,2.896163,134.4139
3.409645,2.895027,134.5492
3.405719,2.887837,134.6662
3.406272,2.881028,134.7895
3.405105,2.868821,134.9165
3.395225,2.850014,135.0405
3.387213,2.821465,135.1772
3.380359,2.7986,135.2799
3.36955,2.740963,135.4157
3.354439,2.703793,135.5167
3.325035,2.662623,135.6329
3.306652,2.634001,135.7408
3.288803,2.612453,135.8515
3.273669,2.597659,135.9746
3.257959,2.594792,136.0764
3.250568,2.588294,136.1826
3.24667,2.585112,136.3044
3.249616,2.584838,136.4095
3.264458,2.567093,136.5573
3.293895,2.533766,136.6794
3.313335,2.523502,136.7811
3.359903,2.519601,136.9075
3.395245,2.521287,137.0317
3.425414,2.517193,137.147
3.436228,2.512377,137.2555
3.442247,2.49903,137.378
3.439306,2.488725,137.4841
3.421386,2.481148,137.6005
3.414237,2.471634,137.7022
3.411976,2.451606,137.8099
3.410055,2.43035,137.9119
3.398996,2.385118,138.0553
3.379826,2.3484,138.1572
3.368198,2.32779,138.2625
3.357719,2.29979,138.3865
3.351839,2.286987,138.4933
3.35288,2.279744,138.5947
3.346349,2.270639,138.7193
3.348051,2.264606,138.9072
3.35094,2.258456,139.0295
3.380277,2.244785,139.1539
3.401685,2.238961,139.2541
3.435531,2.240031,139.3639
3.474798,2.242531,139.465
3.510168,2.250385,139.591
3.5368,2.258446,139.7348
3.55091,2.265558,139.9522
3.564728,2.271162,140.1341
3.568012,2.267035,140.2711
3.568491,2.250311,140.3784
3.562278,2.227736,140.5647
3.558573,2.212431,140.7587
3.560832,2.212969,140.8604
3.565549,2.213446,140.969
3.580737,2.226537,141.1189
3.586215,2.235238,141.2311
3.586107,2.247147,141.3333
3.584333,2.253219,141.4339
3.587918,2.25419,141.5365
3.591976,2.248062,141.6394
3.60742,2.233674,141.781
3.624863,2.210397,141.8917
3.651343,2.16432,142.0256
3.660108,2.127025,142.1376
3.658015,2.087161,142.2503
3.656312,2.05582,142.3598
3.651196,2.0386,142.4672
3.651673,2.026507,142.5749
3.665249,2.007774,142.6875
3.680938,1.997429,142.7906
3.711851,1.977558,142.9191
3.746919,1.960486,143.0438
3.808705,1.945907,143.1882
3.852866,1.944452,143.3127
3.881477,1.948303,143.4208
3.906461,1.954423,143.5276
3.919591,1.960491,143.6902
3.932588,1.961888,143.8383
3.935119,1.962025,143.9673
3.940114,1.960672,144.1113
3.936079,1.957695,144.2507
3.925256,1.953806,144.3516
3.918092,1.951642,144.4725
3.910894,1.951791,144.5765
3.904002,1.953199,144.7118
3.900529,1.949542,144.814
3.898546,1.947931,144.916
3.894486,1.944823,145.0383
3.89212,1.946122,145.149
3.889127,1.944203,145.2528
3.888128,1.944854,145.3571
3.886169,1.94578,145.4843
3.885268,1.942542,145.6199
3.8849,1.943092,145.7204
3.884634,1.946414,145.8481
3.884539,1.947004,145.9521
3.885878,1.944974,146.0567
3.888001,1.943606,146.1796
3.89084,1.942006,146.2827
3.894405,1.942792,146.3901
3.900409,1.941206,146.5222
3.907578,1.938705,146.64
3.918741,1.938886,146.746
3.927779,1.938516,146.8507
3.940738,1.936463,146.9511
3.955057,1.915806,147.0593
3.967427,1.906109,147.1634
3.977771,1.904929,147.2649
3.992285,1.907029,147.395
3.998327,1.907381,147.5025
3.996742,1.906044,147.6138
3.998924,1.900386,147.716
4.002464,1.869607,147.844
4.004367,1.836477,147.9577
4.015734,1.786791,148.0621
