position.x,position.ztime
1.004186,0.6144386,31.9235
0.971764,0.6642208,32.04247
0.9351218,0.7034582,32.14675
0.8867154,0.725813,32.25346
0.8162037,0.7615343,32.35511
0.7208151,0.8086437,32.45828
0.6235275,0.8286111,32.576
0.5683487,0.8404538,32.68973
0.5312247,0.8568565,32.80259
0.5044512,0.864118,32.99658
0.5093485,0.8868967,33.13611
0.5330638,0.9187039,33.28838
0.5492928,0.9364988,33.40016
0.5443962,0.964429,33.53081
0.5092005,0.9814861,33.64065
0.4456444,0.9876415,33.78631
0.3974308,0.986394,33.94144
0.3760082,0.9772701,34.15355
0.3760528,0.9693817,34.36112
0.3743716,0.9617374,34.5572
0.3754092,0.9591252,34.77279
0.363913,0.9623941,34.88687
0.3524612,0.9693212,34.99069
0.3360715,0.9890695,35.10128
0.3018211,0.978403,35.20426
0.271492,0.9663782,35.31512
0.2546917,0.9649011,35.43496
0.2540811,0.9700817,35.53973
0.2668422,0.9652569,35.67109
0.2987447,0.9686871,35.79707
0.3456782,0.9627816,35.9088
0.4068277,0.9479974,36.02634
0.4531384,0.9449772,36.13137
0.4906415,0.9404883,36.23442
0.527043,0.9574382,36.34125
0.5620762,0.9813271,36.4442
0.5939834,1.0081,36.55946
0.6366825,1.050154,36.67441
0.6717694,1.096375,36.77607
0.7101808,1.151653,36.8835
0.7324803,1.209121,36.99034
0.7574658,1.257461,37.09394
0.8016635,1.319524,37.22415
0.8343497,1.340904,37.32849
0.871517,1.357967,37.4334
0.9195044,1.382333,37.54553
0.9548424,1.394303,37.646
0.9777786,1.385927,37.7549
0.9978957,1.376288,37.86994
1.019743,1.375175,37.97539
1.04231,1.385597,38.08546
1.053749,1.404034,38.19643
1.05043,1.423989,38.30301
1.050718,1.424701,38.41024
1.057034,1.421036,38.51138
1.064269,1.407815,38.62112
1.079231,1.371667,38.75007
1.09657,1.33599,38.87171
1.108242,1.297065,38.98753
1.130421,1.248356,39.10597
1.180198,1.236055,39.23015
1.24107,1.228904,39.34254
1.2896,1.245574,39.45383
1.346764,1.250003,39.56016
1.402086,1.256106,39.67294
1.45471,1.270633,39.77433
1.483689,1.29167,39.87842
1.527073,1.290724,39.99292
1.577029,1.289031,40.10136
1.639206,1.282317,40.20623
1.675428,1.265831,40.32092
1.709544,1.251527,40.43251
1.749459,1.238622,40.53663
1.771737,1.250648,40.67368
1.781214,1.256185,40.77687
1.785803,1.265082,40.89149
1.797633,1.272453,41.00026
1.820296,1.28292,41.12862
1.842638,1.286158,41.23408
1.875579,1.284752,41.3652
1.890178,1.282043,41.46969
1.893767,1.274581,41.58436
1.908721,1.266846,41.70323
1.936608,1.256242,41.82516
1.942772,1.270493,41.93048
1.964823,1.30018,42.06102
2.013299,1.32011,42.19259
2.052411,1.334792,42.30083
2.088422,1.350801,42.40272
2.120661,1.357607,42.53627
2.131259,1.365531,42.65979
2.141705,1.351199,42.78305
2.167507,1.320758,42.88678
2.213178,1.275413,42.99442
2.222993,1.250978,43.11756
2.233158,1.241046,43.2246
2.251333,1.261096,43.35743
2.291608,1.278751,43.48273
2.325698,1.281753,43.60593
2.340698,1.301536,43.72402
2.340253,1.316282,43.85954
2.335394,1.305001,43.96413
2.334063,1.309148,44.06865
2.316043,1.320895,44.20866
2.288654,1.344592,44.34435
2.237113,1.373616,44.44983
2.179012,1.418865,44.55393
2.120279,1.465853,44.6572
2.077118,1.520826,44.76278
2.0366,1.551878,44.86342
1.981607,1.583972,44.97237
1.910713,1.623866,45.09707
1.858729,1.645737,45.21564
1.825706,1.672194,45.31624
1.800916,1.70133,45.43481
1.776701,1.732439,45.53829
1.754522,1.766316,45.6502
1.744066,1.818661,45.78388
1.749033,1.855484,45.90833
1.750311,1.878771,46.00882
1.745349,1.896351,46.10999
1.732542,1.91649,46.2146
1.726005,1.934945,46.31852
1.715042,1.942173,46.44775
1.704552,1.948269,46.5498
1.703152,1.954634,46.65606
1.700134,1.955993,46.76251
1.707548,1.952634,46.88689
1.721896,1.948893,46.99683
1.741463,1.949656,47.12643
1.765249,1.957507,47.231
1.795007,1.955664,47.34342
1.816578,1.946141,47.4716
1.834173,1.941112,47.60007
1.845515,1.941564,47.70329
1.853083,1.945467,47.80636
1.862489,1.963183,47.91802
1.866499,1.987981,48.07658
1.84571,2.027327,48.26641
1.835226,2.046376,48.4306
1.825721,2.05356,48.53985
1.816873,2.054358,48.67188
1.809113,2.049073,48.79275
1.802536,2.039303,48.94649
1.798209,2.028213,49.08341
1.812823,1.982869,49.30791
1.81972,1.964448,49.44262
1.821168,1.952835,49.55986
1.830037,1.932416,49.66885
1.840285,1.927391,49.77114
1.871379,1.922549,49.89927
1.90819,1.918705,50.01955
1.937687,1.917721,50.12057
1.968033,1.922211,50.2275
1.991255,1.925244,50.33
2.019138,1.931905,50.45758
2.042521,1.931289,50.59433
2.060418,1.922872,50.70252
2.076079,1.918964,50.81773
2.107083,1.91079,50.95522
2.144166,1.889376,51.07881
2.159263,1.866398,51.18599
2.155522,1.833811,51.31853
2.14646,1.80403,51.454
2.141529,1.792959,51.55579
2.131727,1.786469,51.67392
2.118144,1.792015,51.78004
2.10303,1.794022,51.8903
2.085399,1.799799,51.991
2.07178,1.800775,52.09805
2.059783,1.804908,52.23167
2.058189,1.811072,52.34172
2.065714,1.815518,52.46366
2.082451,1.82084,52.57061
2.104999,1.827162,52.68013
2.143089,1.835297,52.80002
2.183449,1.840141,52.90862
2.213651,1.836942,53.01468
2.237887,1.832469,53.13285
2.246339,1.832602,53.27996
2.241915,1.830729,53.38119
2.225932,1.832003,53.50571
2.196404,1.833365,53.63925
2.161935,1.843361,53.75203
2.132371,1.856711,53.85573
2.091928,1.872777,53.97034
2.06112,1.883799,54.08101
2.026689,1.897238,54.21507
1.992997,1.9206,54.34208
1.967494,1.943382,54.47104
1.936647,1.966768,54.58404
1.903621,2.016266,54.71036
1.89101,2.055655,54.81485
1.893653,2.101711,54.91978
1.897573,2.131237,55.04909
1.89638,2.134652,55.18246
1.896707,2.139331,55.29263
1.89351,2.142243,55.39944
1.887266,2.142267,55.53357
1.873701,2.149869,55.66849
1.835315,2.142876,55.79208
1.788125,2.14253,55.89965
1.752628,2.139677,56.01745
1.727637,2.134006,56.14493
1.712198,2.140432,56.24636
1.688741,2.135381,56.34638
1.656565,2.130752,56.47368
1.659523,2.118698,56.5804
1.647979,2.095675,56.68534
1.618305,2.038033,56.8103
1.581287,1.983088,56.91605
1.544576,1.938641,57.01638
1.520118,1.905392,57.12279
1.503852,1.89729,57.22378
1.478411,1.888265,57.36332
1.468593,1.876226,57.47081
1.462653,1.873653,57.58134
1.463162,1.883993,57.71475
1.46868,1.891806,57.81856
1.475056,1.89863,57.93322
1.488076,1.907474,58.06437
1.506945,1.909006,58.19831
1.513228,1.910286,58.30336
1.514503,1.907582,58.40358
1.508588,1.908825,58.51147
1.510944,1.908762,58.61784
1.512411,1.907369,58.74307
1.517936,1.908936,58.87352
1.520148,1.915948,58.97843
1.52056,1.923925,59.09315
1.519543,1.930038,59.19386
1.515854,1.947648,59.32019
1.511499,1.961804,59.42216
1.518956,1.963718,59.56889
1.529567,1.957648,59.69764
1.534713,1.949782,59.80033
1.538568,1.953442,59.92815
1.541393,1.953567,60.05535
1.540229,1.954421,60.15923
1.541758,1.964497,60.26121
1.536661,1.974663,60.38268
1.523132,1.989853,60.50595
1.500926,2.013674,60.61513
1.460791,2.05275,60.72212
1.414427,2.096036,60.82483
1.370971,2.138051,60.95758
1.342121,2.18129,61.08743
1.339685,2.203712,61.22049
1.340726,2.233365,61.33414
1.348034,2.255772,61.45893
1.356523,2.273299,61.56246
1.369009,2.300264,61.69044
1.381445,2.344725,61.82812
1.382328,2.406812,61.95074
1.377999,2.460106,62.05243
1.370861,2.518965,62.18669
1.363657,2.571007,62.31343
1.357633,2.596629,62.44301
1.353561,2.615094,62.55685
1.354569,2.623353,62.69194
1.362444,2.630793,62.82077
1.372575,2.62772,63.02347
1.374702,2.597633,63.21428
1.368744,2.566183,63.33922
1.37974,2.571503,63.46091
1.408685,2.576679,63.56416
1.444569,2.560547,63.67106
1.4775,2.544533,63.82768
1.503726,2.529271,63.92942
1.518046,2.531681,64.08237
1.530708,2.58274,64.25383
1.516615,2.681688,64.44758
1.490273,2.80367,64.65659
1.448372,2.913455,64.86949
1.433621,2.968843,65.07257
1.425752,2.982656,65.20696
1.430244,3.000226,65.33429
1.435969,3.001066,65.45862
1.439052,2.993435,65.579
1.443805,2.990349,65.68428
1.447466,2.989946,65.81052
1.452174,2.999274,65.94058
1.468886,3.017392,66.07029
1.486603,3.032792,66.18652
1.52221,3.070586,66.32203
1.559353,3.113662,66.45332
1.590976,3.145378,66.58073
1.610229,3.166476,66.69026
1.62553,3.1758,66.80045
1.646562,3.183632,66.93297
1.66236,3.183344,67.03407
1.686369,3.178518,67.15926
1.716432,3.16928,67.28758
1.738826,3.161559,67.39129
1.754886,3.150091,67.49934
1.766553,3.132983,67.62428
1.778215,3.126277,67.73045
1.795057,3.125056,67.85982
1.819876,3.135359,67.99087
1.851793,3.159899,68.10271
1.88108,3.197718,68.20721
1.900124,3.224375,68.31866
1.917276,3.243956,68.42942
1.929336,3.252548,68.53035
1.93812,3.254523,68.63158
1.953402,3.242356,68.74037
1.976826,3.222396,68.87784
2.002029,3.203254,69.00559
2.014652,3.170685,69.10999
2.02785,3.124595,69.24326
2.043169,3.077383,69.3793
2.053878,3.042681,69.48087
2.059618,3.01653,69.59595
2.077348,2.993263,69.73045
2.097615,2.981107,69.85187
2.11986,2.974065,69.9525
2.150215,2.983196,70.06758
2.189085,3.008487,70.19735
2.213047,3.017127,70.32238
2.21406,3.026702,70.4242
2.236167,3.000504,70.55595
2.251993,2.970662,70.66458
2.262863,2.928315,70.76774
2.258694,2.886142,70.89108
2.257281,2.8472,71.01743
2.259779,2.825411,71.13151
2.264378,2.816968,71.23284
2.28346,2.812099,71.35789
2.298148,2.822321,71.46299
2.303327,2.823063,71.59696
2.304157,2.815255,71.73392
2.30576,2.806436,71.83665
2.307784,2.776448,71.945
2.307591,2.74859,72.06754
2.308598,2.726497,72.19222
2.308736,2.712057,72.30331
2.294585,2.709067,72.42872
2.298787,2.716707,72.55457
2.309889,2.733508,72.68494
2.323681,2.752957,72.78934
2.328922,2.769883,72.8989
2.348585,2.796295,73.02197
2.376037,2.823586,73.12689
2.399175,2.858374,73.26159
2.42709,2.870646,73.39789
2.443167,2.884555,73.50127
2.452176,2.89776,73.60499
2.466708,2.943551,73.74071
2.482975,2.9992,73.86706
2.495135,3.043186,74.00254
2.499063,3.06595,74.10938
2.503201,3.095504,74.23981
2.510651,3.113206,74.34301
2.519368,3.134096,74.44492
2.528722,3.157833,74.55383
2.543567,3.188304,74.65578
2.564846,3.221995,74.76572
2.595447,3.252292,74.8882
2.619032,3.265193,75.01424
2.626944,3.273778,75.12737
2.610466,3.286683,75.23546
2.594647,3.29443,75.36294
2.586524,3.296651,75.46602
2.573996,3.306197,75.5712
2.560633,3.328725,75.67144
2.546811,3.366748,75.78555
2.551413,3.417569,75.89069
2.577888,3.457451,75.99192
2.602636,3.477234,76.10427
2.624004,3.488689,76.22496
2.628698,3.49333,76.34522
2.641507,3.496122,76.45103
2.636974,3.493268,76.58871
2.635581,3.488402,76.72414
2.63339,3.475029,76.85179
2.637537,3.469943,76.95554
2.640515,3.464694,77.06011
2.631343,3.468905,77.16069
2.631721,3.4781,77.28643
2.638555,3.497,77.42143
2.665354,3.51456,77.54478
2.68816,3.549919,77.68724
2.698539,3.592207,77.78993
2.715073,3.636625,77.94966
2.732624,3.675786,78.10392
2.737269,3.688384,78.20991
2.770281,3.738106,78.37482
2.776568,3.768072,78.58282
2.868231,3.798491,78.80654
2.975642,3.871958,78.98397
3.080379,3.958209,79.22452
3.105833,3.934044,79.41209
3.157643,3.886702,79.61147
3.1791,3.862619,79.71717
3.213246,3.815745,79.8758
3.249237,3.75595,80.02831
3.277666,3.704761,80.22885
3.316793,3.641517,80.41612
3.329838,3.621829,80.51993
3.333092,3.577104,80.64746
3.338861,3.530482,80.83566
3.330484,3.461951,81.0461
3.312296,3.394668,81.2421
3.296063,3.367092,81.46371
3.283938,3.347997,81.67059
3.301649,3.32428,81.85812
3.310517,3.315715,82.05027
3.311415,3.302518,82.15195
3.33365,3.2225,82.27913
3.329821,3.21462,82.39028
3.320281,3.216221,82.52039
3.327199,3.223223,82.65196
3.356465,3.240056,82.77892
3.37675,3.239809,82.89519
3.401356,3.254037,83.02142
3.417252,3.262739,83.12234
3.431404,3.260861,83.22711
3.44956,3.259039,83.35904
3.461963,3.254273,83.45959
3.481692,3.245299,83.55959
3.507401,3.211783,83.66576
3.547294,3.128183,83.79806
3.55479,3.065943,83.90014
3.563158,3.01075,84.03342
3.55836,2.978041,84.16231
3.542839,2.945029,84.2852
3.539699,2.874702,84.40602
3.543435,2.82864,84.50777
3.549648,2.798696,84.61735
3.557054,2.764832,84.74111
3.570279,2.738142,84.84547
3.595488,2.696933,84.94768
3.621093,2.656293,85.06889
3.633219,2.628169,85.18132
3.63943,2.611914,85.29616
3.652274,2.594772,85.39877
3.683314,2.573742,85.49991
3.68356,2.55934,85.6014
3.676197,2.556715,85.70231
3.658962,2.569109,85.82307
3.648937,2.588853,85.9332
3.659853,2.597562,86.03918
3.677869,2.616064,86.14301
3.709991,2.639655,86.27479
3.746473,2.658757,86.383
3.764286,2.667507,86.5157
3.771298,2.661212,86.62665
3.760859,2.658859,86.73669
3.751524,2.647498,86.84503
3.738437,2.631334,86.94777
3.724793,2.632012,87.05774
3.726308,2.633242,87.18643
3.741202,2.615561,87.29752
3.777924,2.573004,87.41163
3.813863,2.52385,87.51828
3.825743,2.49038,87.63244
3.83825,2.481491,87.76044
3.842471,2.476817,87.88123
3.852567,2.478147,88.00716
3.843857,2.485166,88.11525
3.832111,2.488954,88.22042
3.834853,2.496857,88.33432
3.835012,2.497686,88.44023
3.838574,2.493891,88.56625
3.855832,2.501046,88.68953
3.876971,2.50556,88.82003
3.899359,2.507433,88.9361
3.913509,2.511162,89.03815
3.92224,2.517272,89.1407
3.923122,2.522492,89.24649
3.918238,2.536536,89.37063
3.903446,2.55914,89.48739
3.887693,2.581847,89.60617
3.878072,2.597165,89.7081
3.861938,2.609578,89.82712
3.851225,2.617207,89.93421
3.846781,2.621755,90.03737
3.845471,2.623615,90.15917
3.849357,2.618883,90.27227
3.862928,2.608609,90.40075
3.875134,2.60986,90.5257
3.896513,2.607567,90.64558
3.922768,2.608597,90.75186
3.960583,2.622363,90.89085
4.01107,2.651914,91.01605
4.072254,2.698951,91.13657
4.112296,2.742863,91.23846
4.149501,2.793938,91.37079
4.178339,2.835724,91.49355
4.190772,2.85743,91.60365
4.19666,2.866355,91.71023
4.208025,2.872234,91.83237
4.208825,2.871161,91.95666
4.206239,2.861911,92.05939
4.205727,2.840676,92.1816
4.206046,2.832,92.28548
4.207002,2.820716,92.38815
4.217796,2.80327,92.51974
4.224299,2.797405,92.62145
4.233093,2.79503,92.72462
4.245117,2.800237,92.86124
4.263967,2.818854,92.98524
4.273236,2.833146,93.10271
4.285299,2.870055,93.26822
4.290043,2.885151,93.39356
4.288873,2.896716,93.52068
4.293447,2.902992,93.73318
4.293045,2.903805,93.85875
4.291294,2.899344,93.98299
4.279977,2.885789,94.1304
4.264935,2.872791,94.23534
4.242774,2.860674,94.35928
4.228307,2.838535,94.5734
4.237382,2.816117,94.75647
4.261844,2.798371,94.95791
4.289171,2.788999,95.15512
4.353742,2.762688,95.37273
4.393716,2.76039,95.57327
4.424297,2.769327,95.68336
4.442388,2.77682,95.78687
4.449561,2.779305,95.89575
4.456753,2.782314,96.0155
4.464006,2.780531,96.15484
4.464475,2.771894,96.2803
4.459917,2.768956,96.38307
4.456439,2.756842,96.50501
4.451732,2.748811,96.63017
4.445489,2.740947,96.74021
4.441229,2.738082,96.86207
4.435596,2.735128,96.96463
4.43139,2.724741,97.0872
4.431224,2.719135,97.18764
4.430176,2.717633,97.29364
4.428863,2.716158,97.41822
4.426498,2.713614,97.54427
4.426028,2.71186,97.66337
4.427698,2.710226,97.79488
4.429868,2.708411,97.9
4.434332,2.708457,98.02092
4.439178,2.709032,98.12407
4.445538,2.710642,98.25372
4.453204,2.713338,98.35614
4.461112,2.714729,98.46595
4.479156,2.710294,98.60217
4.497562,2.707676,98.70956
4.512515,2.709352,98.81821
4.516829,2.712282,98.93933
4.523537,2.712535,99.06152
4.535453,2.712539,99.16639
4.546542,2.707911,99.29951
4.551231,2.699123,99.42558
4.555726,2.678597,99.54076
4.555217,2.657316,99.65238
4.548886,2.632326,99.77695
4.542443,2.596792,99.90198
4.538255,2.565746,100.0234
4.546579,2.54558,100.1328
4.561115,2.527068,100.234
4.584518,2.508769,100.3444
4.619845,2.483654,100.47
4.65471,2.465604,100.5711
4.708795,2.439687,100.6941
4.747469,2.421651,100.8215
4.781596,2.408975,100.925
4.808228,2.394783,101.0518
4.826815,2.370663,101.1765
4.847407,2.349595,101.2805
4.865765,2.325249,101.3837
4.887182,2.282408,101.5197
4.888947,2.249757,101.6218
4.895928,2.216268,101.7501
4.904645,2.17993,101.8878
4.925119,2.127942,102.0187
4.952681,2.080673,102.1261
4.994505,2.040212,102.2404
5.02281,2.015535,102.3598
5.045031,2.005086,102.4607
5.050105,2.013167,102.5823
5.058797,2.008322,102.713
5.06084,1.997419,102.815
5.057644,1.989419,102.9351
5.051708,1.988086,103.0362
5.041541,1.972894,103.1562
5.038328,1.952082,103.2569
5.025124,1.903175,103.3898
5.022715,1.875458,103.5207
5.019814,1.862239,103.6405
5.013096,1.864638,103.7676
5.001451,1.877226,103.9062
4.986297,1.900149,104.0306
4.973245,1.933939,104.1334
4.964632,1.982177,104.2572
4.963879,2.029098,104.3589
4.970089,2.062115,104.4596
4.973727,2.086063,104.5812
4.97966,2.098347,104.7094
4.983351,2.097525,104.825
4.986579,2.092052,104.9496
4.993224,2.0837,105.0741
4.996026,2.07928,105.1755
4.995923,2.072249,105.3076
4.97801,2.072413,105.4321
4.965543,2.083446,105.541
4.954442,2.097112,105.6462
4.939902,2.120479,105.7478
4.920547,2.164648,105.8664
4.902475,2.225754,105.9695
4.887401,2.303728,106.099
4.868526,2.373056,106.2106
4.847175,2.403939,106.316
4.813519,2.425686,106.4463
4.770865,2.454049,106.5474
4.714395,2.497238,106.6535
4.667117,2.523604,106.7842
4.63221,2.53047,106.8872
4.592716,2.54878,107.003
4.561014,2.573105,107.1062
4.523464,2.617637,107.2278
4.50242,2.655975,107.3288
4.492305,2.693807,107.4589
4.492317,2.723475,107.5956
4.499367,2.736955,107.7203
4.51432,2.746215,107.8454
4.528176,2.741219,107.9472
4.540168,2.734816,108.0516
4.58165,2.702344,108.2877
4.591924,2.69167,108.4101
4.604678,2.680878,108.5412
4.606997,2.663588,108.6763
4.600502,2.639082,108.8053
4.594111,2.61456,108.9316
4.574604,2.560018,109.1011
4.564064,2.524122,109.3022
4.564037,2.493458,109.4968
4.56465,2.475271,109.6011
4.576142,2.444445,109.7453
4.601585,2.40756,109.9328
4.632779,2.378493,110.1149
4.647023,2.366331,110.2201
4.650967,2.354177,110.3238
4.645167,2.344994,110.4452
4.634654,2.33479,110.5556
4.604768,2.321871,110.6593
4.562617,2.314595,110.7879
4.529933,2.313406,110.8952
4.488162,2.353261,111.0201
4.457755,2.358821,111.1448
4.435701,2.363874,111.2457
4.421303,2.368337,111.3807
4.421569,2.367543,111.4844
4.426282,2.354728,111.6037
4.434842,2.348989,111.706
4.457093,2.334605,111.8294
4.470906,2.319072,111.9309
4.485775,2.28944,112.0586
4.506452,2.224535,112.1952
4.505383,2.18681,112.2986
4.504696,2.156302,112.4031
4.509144,2.133375,112.5302
4.516495,2.111019,112.6657
4.518195,2.106631,112.8003
4.523587,2.106286,112.9069
4.534138,2.111016,113.0101
4.544372,2.119559,113.1127
4.546803,2.122813,113.2391
4.549137,2.126,113.3403
4.546894,2.126281,113.4407
4.537764,2.125185,113.5464
4.516216,2.124295,113.677
4.484058,2.121534,113.8002
4.447117,2.120553,113.9228
4.400156,2.126903,114.0305
4.364507,2.136914,114.1597
4.346461,2.147241,114.2829
4.336953,2.149982,114.4119
4.333796,2.157176,114.5489
4.351106,2.161438,114.6847
4.367672,2.165585,114.8058
4.381319,2.175813,114.9322
4.395396,2.179162,115.0558
4.400244,2.167977,115.1983
4.399496,2.139058,115.3272
4.394629,2.11002,115.4585
4.380672,2.09471,115.5812
4.367925,2.081753,115.6875
4.361372,2.056285,115.8159
4.36224,2.036663,115.9278
4.369013,2.017684,116.0347
4.394063,1.957439,116.1648
4.418606,1.902788,116.2893
4.445984,1.851411,116.3919
4.478057,1.806727,116.5004
4.50517,1.77154,116.6126
4.521229,1.744568,116.7135
4.527785,1.728059,116.818
4.53042,1.706677,116.9407
4.531396,1.68496,117.0625
4.535141,1.664182,117.176
4.531122,1.656041,117.2805
4.527856,1.634952,117.4072
4.534167,1.601485,117.5218
4.547678,1.556573,117.6536
4.56332,1.530417,117.7756
4.577386,1.51556,117.8774
4.587683,1.496793,117.9895
4.601083,1.48637,118.1109
4.616777,1.488279,118.2329
4.619283,1.504989,118.3354
4.620404,1.525958,118.4674
4.625558,1.546641,118.5974
4.63303,1.565349,118.728
4.635766,1.575579,118.864
4.624264,1.587768,118.9908
4.619577,1.597668,119.1229
4.63751,1.625327,119.2455
4.672126,1.633608,119.3734
4.690443,1.640205,119.4989
4.703598,1.624097,119.6114
4.730383,1.640385,119.7156
4.762784,1.661943,119.8186
4.791585,1.680959,119.925
4.834213,1.709264,120.0269
4.875451,1.733708,120.1523
4.912088,1.752558,120.2751
4.939412,1.76676,120.3911
4.962074,1.77858,120.5036
4.978603,1.775591,120.6305
4.979064,1.762556,120.7523
4.97734,1.752368,120.8805
4.968466,1.734306,121.011
4.949557,1.707289,121.1144
4.918907,1.662535,121.233
4.876416,1.612225,121.3489
4.829535,1.554628,121.454
4.795975,1.483677,121.5915
4.754422,1.445898,121.7137
4.704301,1.427907,121.8335
4.654633,1.423328,121.9609
4.605011,1.414296,122.0626
4.540169,1.413162,122.1929
4.489379,1.408979,122.3093
4.437567,1.421455,122.4376
4.400319,1.422699,122.563
4.376156,1.419599,122.6684
4.345953,1.416112,122.7942
4.287986,1.403598,123.0211
4.261998,1.395069,123.2276
4.250184,1.394292,123.3545
4.214994,1.409632,123.4855
4.182987,1.433975,123.6091
